pais,Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto;;
ESTADOS UNIDOS,TECUN UMAN,01/03/2017, 8704315100,1992,TOYOTA,STD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,16815,2017.8,;;
CANADA,EL CARMEN,01/03/2017, 8703237900,2015,TOYOTA,RAV4 XLE 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,59361.38,7123.37,;;
ESTADOS UNIDOS,EL CARMEN,01/03/2017, 8703236900,2004,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15251.5,1830.18,;;
JAPON,EL CARMEN,08/02/2017, 8704315100,1991,TOYOTA,XTRA CAB SR5 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21365.43,2563.85,;;
JAPON,EL CARMEN,16/02/2017, 8703226900,2003,TOYOTA,ECHO,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17631.99,2115.84,;;
JAPON,G8; CENTRALSA,21/02/2017, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17357.88,2082.95,;
JAPON,EL CARMEN,22/02/2017, 8704315100,1995,TOYOTA,XTRA CAB 4X2 DX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21136.97,2536.44,;;
ESTADOS UNIDOS,EL CARMEN,22/02/2017, 8704315100,2002,TOYOTA,TACOMA 4WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,30674.95,3680.99,;;
JAPON,EL CARMEN,27/02/2017, 8703249000,1999,TOYOTA,4RUNNER LIMITED 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13090.83,1570.9,;;
JAPON,EL CARMEN,28/02/2017, 8703237900,2004,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24905.53,2988.66,;;
JAPON,EL CARMEN,28/02/2017, 8704315100,1995,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,16063.33,1927.6,;;
CANADA,EL CARMEN,08/02/2017, 8703236900,1998,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13985.7,1678.28,;;
JAPON,EL CARMEN,08/02/2017, 8703237900,2002,TOYOTA,CAMRY SE,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12899.57,1547.95,;;
JAPON,EL CARMEN,08/02/2017, 8704315100,1989,TOYOTA,STD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,19108.55,2293.03,;;
JAPON,EL CARMEN,08/02/2017, 8704315100,1983,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23233.51,2788.02,;;
JAPON,TECUN UMAN,14/02/2017, 8703247000,1999,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13529.03,1623.48,;;
JAPON,EL CARMEN,14/02/2017, 8704315100,1986,TOYOTA,4X2 STD LONG BED,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21905.75,2628.69,;;
CANADA,EL CARMEN,21/02/2017, 8703236900,2002,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11806.08,1416.73,;;
JAPON,EL CARMEN,22/02/2017, 8704315100,1986,TOYOTA,4WD DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23180.35,2781.64,;;
JAPON,TECUN UMAN,21/02/2017, 8703237900,2004,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21162.4,2539.49,;;
CANADA,PUERTO BARRIOS,21/02/2017, 8703237900,2009,TOYOTA,RAV4 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22579.13,2709.5,;;
ESTADOS UNIDOS,EL CARMEN,22/02/2017, 8704315100,1995,TOYOTA,STD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,19055.31,2286.64,;;
JAPON,EL CARMEN,01/03/2017, 8703236900,2000,TOYOTA,RAV4 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17242.75,2069.13,;;
JAPON,EL CARMEN,09/02/2017, 8704315100,1988,TOYOTA,4X4 XTRA CAB DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23606.81,2832.82,;;
CANADA,PUERTO BARRIOS,01/03/2017, 8703237900,2012,TOYOTA,RAV4 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40341.25,4840.95,;;
JAPON,EL CARMEN,08/02/2017, 8703236900,2009,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26037.2,3124.46,;;
JAPON,EL CARMEN,08/02/2017, 8703237900,2007,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27838.94,3340.67,;;
ESTADOS UNIDOS,PUERTO BARRIOS,08/02/2017, 8703236900,2015,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,47920.46,5750.46,;;
JAPON,PUERTO QUETZAL,08/02/2017, 8703236900,1994,TOYOTA,CELICA GT-FOUR,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17134.52,2056.14,;;
JAPON,SANTO TOMAS DE CASTILLA,08/02/2017, 8703226900,2009,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8687.12,1042.45,;;
JAPON,PUERTO QUETZAL,08/02/2017, 8703236900,2017,TOYOTA,RAV4,1987,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,128380.41,15405.65,;;
JAPON,PUERTO QUETZAL,08/02/2017, 8703337000,2017,TOYOTA,LAND CRUISER,4461,LIVIANO,CAMIONETA,DISTRIBUIDOR,DIESEL,8,5,0,409863.82,49183.66,;;
JAPON,EL CARMEN,08/02/2017, 8703236900,1996,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16957.73,2034.93,;;
JAPON,PUERTO BARRIOS,08/02/2017, 8703247000,2000,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29586.77,3550.41,;;
JAPON,PUERTO QUETZAL,08/02/2017, 8703226900,2009,TOYOTA,VITZ,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17631.2,2115.74,;;
JAPON,EL CARMEN,08/02/2017, 8704315100,1990,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23232.09,2787.85,;;
CANADA,PUERTO BARRIOS,15/02/2017, 8703237900,2011,TOYOTA,RAV-4 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32469,3896.28,;;
JAPON,PUERTO BARRIOS,15/02/2017, 8703237900,2004,TOYOTA,RAV-4 L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28686.64,3442.4,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8703226300,2017,TOYOTA,RUSH,1495,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,171608.52,20593.02,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8703226300,2017,TOYOTA,RUSH,1495,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,171608.52,20593.02,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8702107000,2017,TOYOTA,HIACE,2494,PESADO,MICROBUS,DISTRIBUIDOR,DIESEL,15,4,0,642131.37,77055.76,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8702107000,2017,TOYOTA,HIACE,2494,PESADO,MICROBUS,DISTRIBUIDOR,DIESEL,15,4,0,642131.37,77055.76,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8702107000,2017,TOYOTA,HIACE,2494,PESADO,MICROBUS,DISTRIBUIDOR,DIESEL,15,4,0,642131.37,77055.76,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8702107000,2017,TOYOTA,HIACE,2494,PESADO,MICROBUS,DISTRIBUIDOR,DIESEL,15,4,0,642131.37,77055.76,;;
JAPON,EL CARMEN,23/02/2017, 8704315100,1986,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,19043.43,2285.21,;;
JAPON,EL CARMEN,23/02/2017, 8703236900,2002,TOYOTA,RAV4 4WD L,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19429.66,2331.56,;;
JAPON,EL CARMEN,24/02/2017, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,16762.79,2011.53,;;
ESTADOS UNIDOS,EL CARMEN,24/02/2017, 8703236900,1993,TOYOTA,COROLLA SEDAN,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24776.21,2973.15,;;
ESTADOS UNIDOS,EL CARMEN,24/02/2017, 8704315100,1992,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,19031.87,2283.82,;;
JAPON,EL CARMEN,24/02/2017, 8703249000,2011,TOYOTA,4RUNNER SR5 4X4,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,46906.4,5628.77,;;
JAPON,EXPRESS AEREO,28/02/2017, 87043151,1986,TOYOTA,STD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,40688.16,4882.58,;;
JAPON,EL CARMEN,24/02/2017, 8704315100,1984,TOYOTA,XTRA CAB 4X2 DLX,2189,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21119.86,2534.38,;;
JAPON,PUERTO BARRIOS,27/02/2017, 8703226900,2013,TOYOTA,YARIS LE,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12451,1494.12,;;
JAPON,EL CARMEN,27/02/2017, 8704315100,1987,TOYOTA,X/C 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,17503.47,2100.42,;;
ESTADOS UNIDOS,EL CARMEN,27/02/2017, 8704315100,2006,TOYOTA,TACOMA SR5 PRERUNNER A/C,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,54570.82,6548.5,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8704315100,2003,TOYOTA,TACOMA P/RUNNER X/CAB 2WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28483.59,3418.03,;;
ESTADOS UNIDOS,EL CARMEN,27/02/2017, 8704315100,1979,TOYOTA,4X4 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,16032.59,1923.91,;;
JAPON,EL CARMEN,28/02/2017, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22783.93,2734.07,;;
ESTADOS UNIDOS,EL CARMEN,28/02/2017, 8704315100,1992,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,19033.92,2284.07,;;
ESTADOS UNIDOS,EL CARMEN,28/02/2017, 8704315100,1999,TOYOTA,TACOMA X/CAB SR5 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,24284.89,2914.19,;;
JAPON,EL CARMEN,28/02/2017, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23533.93,2824.07,;;
JAPON,EL CARMEN,28/02/2017, 8704315100,1992,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,17503.47,2100.42,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8703236900,2009,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22783.93,2734.07,;;
JAPON,EL CARMEN,28/02/2017, 8703249000,2000,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13826.27,1659.15,;;
CANADA,TECUN UMAN,27/02/2017, 8703236900,2002,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11605.24,1392.63,;;
JAPON,EL CARMEN,28/02/2017, 8703249000,1997,TOYOTA,4Runner Limited 2WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23386.99,2806.44,;;
ESTADOS UNIDOS,TECUN UMAN,27/02/2017, 8704315100,2003,TOYOTA,TACOMA PRERUNNER D/C 2WD,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,25593.31,3071.2,;;
JAPON,SANTO TOMAS DE CASTILLA,24/02/2017, 8703249000,2004,TOYOTA,4RUNNER SR5 2WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24261.93,2911.43,;;
JAPON,EL CARMEN,24/02/2017, 8704315100,1994,TOYOTA,4X2 X/CAB DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21119.86,2534.38,;;
JAPON,EL CARMEN,24/02/2017, 8703249000,1999,TOYOTA,4RUNNER 4WD SR5,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24850.1,2982.01,;;
ESTADOS UNIDOS,G1; INTEGRADA,28/02/2017, 8703236900,2003,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15066.59,1807.99,;
JAPON,G8; CENTRALSA,09/02/2017, 8703237900,2010,TOYOTA,RAV4 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,44471.54,5336.58,;
JAPON,SANTO TOMAS DE CASTILLA,14/02/2017, 8703226900,2005,TOYOTA,SCION XA,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9410.21,1129.23,;;
JAPON,EL CARMEN,24/02/2017, 8703226900,2014,TOYOTA,YARIS HATCH BACK,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32702.14,3924.26,;;
CANADA,PUERTO BARRIOS,24/02/2017, 8703236900,2010,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13696.96,1643.64,;;
JAPON,SANTO TOMAS DE CASTILLA,24/02/2017, 8704315100,1992,TOYOTA,4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,35363.6,4243.63,;;
JAPON,EL CARMEN,24/02/2017, 8703237900,2007,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35532.7,4263.92,;;
JAPON,EL CARMEN,25/02/2017, 8704315100,1988,TOYOTA,XTRA CAB 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21281.83,2553.82,;;
JAPON,EL CARMEN,25/02/2017, 8703237900,2005,TOYOTA,RAV4 L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21857.79,2622.93,;;
CANADA,PUERTO BARRIOS,24/02/2017, 8703237900,2015,TOYOTA,RAV-4 XLE AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,54721.68,6566.6,;;
JAPON,TECUN UMAN,25/02/2017, 8703236900,1996,TOYOTA,RAV4  4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13821.95,1658.63,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,25/02/2017, 8704315100,1997,TOYOTA,TACOMA 4X4 X/C,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,12902.94,1548.35,;;
JAPON,TECUN UMAN,28/02/2017, 8703237900,2007,TOYOTA,RAV4 SPORT 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24122.43,2894.69,;;
JAPON,PUERTO BARRIOS,27/02/2017, 8703226900,2009,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16841.58,2020.99,;;
ESTADOS UNIDOS,PUERTO BARRIOS,27/02/2017, 8704315100,2001,TOYOTA,TACOMA SR5 EXTRA CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,13333.53,1600.02,;;
ESTADOS UNIDOS,TECUN UMAN,28/02/2017, 8703248000,2011,TOYOTA,SIENNA LE,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,36477.82,4377.34,;;
ESTADOS UNIDOS,TECUN UMAN,28/02/2017, 8704315100,2011,TOYOTA,TACOMA ACCESS CAB 4X2,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,25446.22,3053.55,;;
ESTADOS UNIDOS,TECUN UMAN,28/02/2017, 8703236900,2005,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21221.28,2546.55,;;
ESTADOS UNIDOS,TECUN UMAN,28/02/2017, 8704315100,1993,TOYOTA,DLX XTRACAB 4WD,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22796.3,2735.56,;;
JAPON,EL CARMEN,28/02/2017, 8703236900,2000,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15326.48,1839.18,;;
JAPON,PUERTO BARRIOS,28/02/2017, 8703237900,2006,TOYOTA,RAV-4 LIMITED 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21538.13,2584.58,;;
JAPON,EL CARMEN,28/02/2017, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,15901.22,1908.15,;;
JAPON,TECUN UMAN,28/02/2017, 8704315100,1988,TOYOTA,XTRACAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,15326.48,1839.18,;;
ESTADOS UNIDOS,EL CARMEN,28/02/2017, 8704315100,1994,TOYOTA,4X4 DX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,20359.31,2443.12,;;
JAPON,PUERTO BARRIOS,28/02/2017, 8703236900,2003,TOYOTA,RAV-4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27690.82,3322.9,;;
ESTADOS UNIDOS,EL CARMEN,28/02/2017, 8703236900,2001,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12379.08,1485.49,;;
JAPON,EL CARMEN,28/02/2017, 8704315100,1985,TOYOTA,XTRA CAB 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21296.29,2555.55,;;
JAPON,PUERTO BARRIOS,23/02/2017, 8703237900,1993,TOYOTA,PREVIA LE ALL-TRAC,2400,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,3,0,15135.69,1816.28,;;
JAPON,EL CARMEN,24/02/2017, 8704315100,1984,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23168.43,2780.21,;;
ESTADOS UNIDOS,EL CARMEN,25/02/2017, 8704315100,1997,TOYOTA,TACOMA 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,18968.42,2276.21,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,25/02/2017, 8704315100,1993,TOYOTA,4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,12902.94,1548.35,;;
ESTADOS UNIDOS,EL CARMEN,25/02/2017, 8704315100,1996,TOYOTA,TACOMA 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,17498,2099.76,;;
JAPON,TECUN UMAN,25/02/2017, 8703249000,1999,TOYOTA,4RUNNER SR5 4X2,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17498,2099.76,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,25/02/2017, 8704315100,2007,TOYOTA,TACOMA X/C 4X2,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,49854.59,5982.55,;;
JAPON,SANTO TOMAS DE CASTILLA,20/02/2017, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13492.65,1619.12,;;
JAPON,SANTO TOMAS DE CASTILLA,28/02/2017, 8703249000,2004,TOYOTA,4RUNNER SR5 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21221.28,2546.55,;;
JAPON,SANTO TOMAS DE CASTILLA,28/02/2017, 8703247000,2000,TOYOTA,4RUNNER SR5 4X4,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20396.01,2447.52,;;
JAPON,TECUN UMAN,28/02/2017, 8703249000,1996,TOYOTA,4RUNNER LIMITED 4X4,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27116.08,3253.93,;;
JAPON,SANTO TOMAS DE CASTILLA,11/02/2017, 8703236900,2002,TOYOTA,CELICA GT,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11183.74,1342.05,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,11/02/2017, 8703236900,1999,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9882.44,1185.89,;;
ESTADOS UNIDOS,PUERTO BARRIOS,11/02/2017, 8703236900,2003,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12938.64,1552.64,;;
JAPON,PUERTO BARRIOS,11/02/2017, 8703226900,2010,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24226.49,2907.18,;;
ESTADOS UNIDOS,EL CARMEN,20/02/2017, 8704315100,2006,TOYOTA,TACOMA 4X4 SR5 ACCESS CAB,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,27202.93,3264.35,;;
ESTADOS UNIDOS,EL CARMEN,22/02/2017, 8704315100,2005,TOYOTA,TACOMA ACCESS CAB SR5 2WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,33415.01,4009.8,;;
JAPON,TECUN UMAN,13/02/2017, 8703237900,2008,TOYOTA,RAV4 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16656.64,1998.8,;;
JAPON,EL CARMEN,16/02/2017, 8703236900,2003,TOYOTA,RAV4 S 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15357.61,1842.91,;;
JAPON,EL CARMEN,17/02/2017, 8704315100,1986,TOYOTA,4X4 XTRA CAB SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21130.1,2535.61,;;
JAPON,EL CARMEN,17/02/2017, 8704315100,1987,TOYOTA,DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,20380.02,2445.6,;;
JAPON,PUERTO BARRIOS,17/02/2017, 8703247000,2000,TOYOTA,4RUNNER LIMITED 4X4,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11997.38,1439.69,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,17/02/2017, 8704315100,2003,TOYOTA,TACOMA 4X2  X/C,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,31570.11,3788.41,;;
JAPON,PUERTO BARRIOS,20/02/2017, 8704315100,1993,TOYOTA,SR5 V6 XTRACAB 4WD,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,13876.47,1665.18,;;
ESTADOS UNIDOS,PUERTO BARRIOS,20/02/2017, 8704315100,1998,TOYOTA,TACOMA XTRACAB V6 4WD,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,26830.3,3219.64,;;
JAPON,TECUN UMAN,21/02/2017, 8703236900,2001,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22638.16,2716.58,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,102670.25,12320.43,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,206667.37,24800.08,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,206667.37,24800.08,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,20/02/2017, 8703248000,2005,TOYOTA,SIENNA LE 4X2,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,26424.34,3170.92,;;
JAPON,PUERTO BARRIOS,20/02/2017, 8703236900,2002,TOYOTA,RAV4 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15795.55,1895.47,;;
JAPON,PUERTO BARRIOS,09/02/2017, 8703237300,2000,TOYOTA,4RUNNER LIMITED 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14911.79,1789.41,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,98247.35,11789.68,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,114147.68,13697.72,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,344433.34,41332,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,344433.34,41332,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,3,2,1,344433.34,41332,;;
TAILANDIA,PUERTO QUETZAL,22/02/2017, 8704215900,2017,TOYOTA,HILUX,2494,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,136711.84,16405.42,;;
