JAPON,EL CARMEN,16/04/2016, 87112090,2007,HONDA,CRF100F,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,5309.13,637.1,;
CANADA,PUERTO BARRIOS,16/04/2016, 87032369,2011,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18529.24,2223.51,;
REINO UNIDO,TECUN UMAN,18/04/2016, 87032379,2004,HONDA,CR-V 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21278.04,2553.36,;
ESTADOS UNIDOS,PUERTO BARRIOS,14/04/2016, 87032369,2002,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,16110.22,1933.23,;
ESTADOS UNIDOS,PUERTO BARRIOS,14/04/2016, 87032369,2007,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19037.95,2284.55,;
REINO UNIDO,EL CARMEN,20/04/2016, 87032379,2003,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21575.77,2589.09,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CHINA,PUERTO QUETZAL,18/04/2016, 87112090,2016,HONDA,ELITE,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,427589.19,51310.7,;
CANADA,PUERTO BARRIOS,27/04/2016, 87032369,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10784.33,1294.12,;
JAPON,EL CARMEN,02/05/2016, 87032379,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17695.16,2123.42,;
JAPON,PUERTO BARRIOS,02/05/2016, 87032379,2007,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30974.27,3716.91,;
CANADA,PUERTO BARRIOS,27/04/2016, 87032369,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18293.87,2195.26,;
JAPON,PUERTO BARRIOS,27/04/2016, 87032379,2002,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14779.1,1773.49,;
JAPON,TECUN UMAN,28/04/2016, 87032379,2007,HONDA,CR-V 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32558.14,3906.98,;
ESTADOS UNIDOS,EL CARMEN,28/04/2016, 87032152,2013,HONDA,TRX420F,420,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,32341.5,3880.98,;
CANADA,PUERTO BARRIOS,28/04/2016, 87032369,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16944.47,2033.34,;
CANADA,PUERTO BARRIOS,29/04/2016, 87032369,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12644.93,1517.39,;
JAPON,PUERTO BARRIOS,04/05/2016, 87032369,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11128.35,1335.4,;
JAPON,TECUN UMAN,02/05/2016, 87114090,2002,HONDA,XR650L,650,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,11245.79,1349.49,;
JAPON,EL CARMEN,28/04/2016, 87032379,2003,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18569.28,2228.31,;
REINO UNIDO,PUERTO BARRIOS,28/04/2016, 87032379,2003,HONDA,CR-V REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12346.02,1481.52,;
JAPON,EL CARMEN,29/04/2016, 87112090,2005,HONDA,CRF250X,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,12103.55,1452.43,;
ESTADOS UNIDOS,PUERTO BARRIOS,30/04/2016, 87032369,2005,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11237.36,1348.48,;
REINO UNIDO,EL CARMEN,02/05/2016, 87032379,2002,HONDA,CR-V 4X4 EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,22026.15,2643.14,;
JAPON,EL CARMEN,29/04/2016, 87032269,2007,HONDA,FIT HATCHBACK,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18081.86,2169.82,;
REINO UNIDO,EL CARMEN,04/05/2016, 87032379,2003,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20551.17,2466.14,;
JAPON,SANTO TOMAS DE CASTILLA,06/05/2016, 87032379,2005,HONDA,CR-V 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,20309.7,2437.16,;
CANADA,PUERTO BARRIOS,03/05/2016, 87032369,2007,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,21423.09,2570.77,;
CANADA,PUERTO BARRIOS,04/05/2016, 87032369,2006,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13620.23,1634.43,;
CANADA,PUERTO BARRIOS,27/04/2016, 87032369,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9057.91,1086.95,;
ESTADOS UNIDOS,PUERTO BARRIOS,27/04/2016, 87032480,2004,HONDA,ODYSSEY EX,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,10629.49,1275.54,;
REINO UNIDO,PUERTO BARRIOS,29/04/2016, 87032379,2005,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21832.8,2619.94,;
JAPON,EL CARMEN,30/04/2016, 87032379,2003,HONDA,CR-V 4X4 EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19953.46,2394.42,;
JAPON,PUERTO BARRIOS,30/04/2016, 87032369,2001,HONDA,CR-V SE 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19953.46,2394.42,;
JAPON,EL CARMEN,02/05/2016, 87112090,2002,HONDA,XR80R,80,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,4423.87,530.86,;
ESTADOS UNIDOS,EL CARMEN,02/05/2016, 87032369,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18391.21,2206.95,;
ESTADOS UNIDOS,EL CARMEN,02/05/2016, 87032369,2001,HONDA,CIVIC EX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11740.06,1408.81,;
JAPON,EL CARMEN,03/05/2016, 87032369,2000,HONDA,CR-V 4X4 EX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14601.38,1752.17,;
JAPON,PUERTO BARRIOS,03/05/2016, 87032379,2005,HONDA,CR-V 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18255.59,2190.67,;
CANADA,PUERTO BARRIOS,03/05/2016, 87032369,2004,HONDA,CIVIC,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9556.57,1146.79,;
CANADA,PUERTO BARRIOS,03/05/2016, 87032369,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9004.57,1080.55,;
ESTADOS UNIDOS,PUERTO BARRIOS,03/05/2016, 87032379,2004,HONDA,ELEMENT EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,4,4,0,16725.92,2007.11,;
CANADA,PUERTO BARRIOS,30/04/2016, 87032369,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,21446.1,2573.53,;
ESTADOS UNIDOS,PUERTO BARRIOS,04/05/2016, 87032369,2000,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9608.04,1152.96,;
CANADA,PUERTO BARRIOS,06/05/2016, 87032369,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18769.92,2252.39,;
REINO UNIDO,EL CARMEN,27/04/2016, 87032379,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22451.22,2694.15,;
JAPON,PUERTO BARRIOS,05/05/2016, 87032269,2007,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12092.42,1451.09,;
CANADA,EL CARMEN,05/05/2016, 87032369,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13881.6,1665.79,;
JAPON,PUERTO BARRIOS,05/05/2016, 87032379,2002,HONDA,CR-V REAL TIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13056.42,1566.77,;
JAPON,TECUN UMAN,06/05/2016, 87032269,2009,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17660.48,2119.26,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/05/2016, 87032480,2006,HONDA,ODYSSEY,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,16040.96,1924.92,;
JAPON,PUERTO BARRIOS,05/05/2016, 87032369,2001,HONDA,CR-V 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12786.5,1534.38,;
ESTADOS UNIDOS,EL CARMEN,06/05/2016, 87032379,2005,HONDA,ACCORD LX,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18354.56,2202.55,;
COREA DEL SUR,TECUN UMAN,16/04/2016, 87032379,2011,HYUNDAI,TUCSON 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36919.1,4430.29,;
ESTADOS UNIDOS,PUERTO BARRIOS,18/04/2016, 87032369,2013,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28113.82,3373.66,;
COREA DEL SUR,PUERTO BARRIOS,11/04/2016, 87032379,2011,HYUNDAI,TUCSON GLS 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41871.39,5024.57,;
COREA DEL SUR,PUERTO BARRIOS,09/04/2016, 87032379,2005,HYUNDAI,TUCSON GLS 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17086.35,2050.36,;
COREA DEL SUR,EL CARMEN,17/04/2016, 87032379,2002,HYUNDAI,SANTA FE GLS 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12023.87,1442.86,;
COREA DEL SUR,PUERTO QUETZAL,08/04/2016, 87033269,2003,HYUNDAI,TERRACAN JX250,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,4,0,25150.45,3018.05,;
COREA DEL SUR,PUERTO QUETZAL,15/04/2016, 87032379,2002,HYUNDAI,TERRACAN 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,5,0,38063.12,4567.57,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/04/2016, 87032490,2012,HYUNDAI,VERACRUZ 4X2,3800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,32103.5,3852.42,;
COREA DEL SUR,PUERTO QUETZAL,08/04/2016, 87021070,2001,HYUNDAI,GRACE,2500,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,26957.6,3234.91,;
COREA DEL SUR,PUERTO QUETZAL,08/04/2016, 87021070,2000,HYUNDAI,GRACE,2500,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,25834.44,3100.13,;
ESTADOS UNIDOS,PUERTO BARRIOS,08/04/2016, 87032379,2011,HYUNDAI,TUCSON 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29401.19,3528.14,;
ESTADOS UNIDOS,PUERTO BARRIOS,08/04/2016, 87032369,2008,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13187.3,1582.48,;
COREA DEL SUR,PUERTO QUETZAL,09/04/2016, 87021060,2005,HYUNDAI,STAREX,2500,LIVIANO,MICROBUS,OCASIONAL,DIESEL,12,4,0,29142.92,3497.15,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,12/04/2016, 87032369,2007,HYUNDAI,ELANTRA GLS,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18665.28,2239.83,;
COREA DEL SUR,TECUN UMAN,10/04/2016, 87032369,2004,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14515.29,1741.83,;
ESTADOS UNIDOS,EL CARMEN,10/04/2016, 87032379,2016,HYUNDAI,SANTA FE SPORT AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,47622.51,5714.7,;
COREA DEL SUR,TECUN UMAN,13/04/2016, 87032369,2007,HYUNDAI,TUCSON 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15618.11,1874.17,;
COREA DEL SUR,EL CARMEN,14/04/2016, 87032369,2012,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24784.96,2974.2,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,14/04/2016, 87032490,2003,HYUNDAI,SANTA FE 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13345.15,1601.42,;
ESTADOS UNIDOS,EL CARMEN,19/04/2016, 87032490,2007,HYUNDAI,SANTA FE LIMITED AWD,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40819.15,4898.3,;
ESTADOS UNIDOS,PUERTO BARRIOS,15/04/2016, 87032369,2007,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12531.9,1503.83,;
COREA DEL SUR,PUERTO BARRIOS,15/04/2016, 87032369,2007,HYUNDAI,ACCENT SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12079.24,1449.51,;
COREA DEL SUR,PUERTO BARRIOS,11/04/2016, 87032379,2005,HYUNDAI,TUCSON 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18083.99,2170.08,;
COREA DEL SUR,PUERTO QUETZAL,12/04/2016, 87032373,2003,HYUNDAI,TERRACAN 4X4,2500,LIVIANO,CAMIONETA AGRIC.,OCASIONAL,DIESEL,7,5,0,27005.87,3240.7,;
COREA DEL SUR,PUERTO BARRIOS,11/04/2016, 87032369,2012,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21043.89,2525.27,;
COREA DEL SUR,TECUN UMAN,19/04/2016, 87032369,2009,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15066.22,1807.95,;
COREA DEL SUR,PUERTO BARRIOS,19/04/2016, 87032369,2012,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22800.42,2736.05,;
COREA DEL SUR,TECUN UMAN,19/04/2016, 87032369,2009,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13900.16,1668.02,;
COREA DEL SUR,PUERTO QUETZAL,11/04/2016, 87032190,2002,HYUNDAI,ATOZ,800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,5,0,10110.42,1213.25,;
ESTADOS UNIDOS,PUERTO BARRIOS,12/04/2016, 87032369,2008,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14294.83,1715.38,;
COREA DEL SUR,PUERTO BARRIOS,13/04/2016, 87032379,2005,HYUNDAI,SANTA FE V6 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11664.83,1399.78,;
COREA DEL SUR,EL CARMEN,06/05/2016, 87032369,2007,HYUNDAI,TUCSON GLS 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16152.29,1938.27,;
COREA DEL SUR,PUERTO BARRIOS,06/05/2016, 87032369,2012,HYUNDAI,ACCENT GS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24059.06,2887.09,;
COREA DEL SUR,TECUN UMAN,13/04/2016, 87032369,2012,HYUNDAI,VELOSTER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,3,0,14433.98,1732.08,;
COREA DEL SUR,PUERTO BARRIOS,13/04/2016, 87032379,2003,HYUNDAI,SANTA FE V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9983.83,1198.06,;
COREA DEL SUR,PUERTO QUETZAL,15/04/2016, 87033279,2006,HYUNDAI,TERRACAN EX250,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,24917.76,2990.13,;
KOREA DEL NORTE (REPUBLICA DEMOCRATICA),TECUN UMAN,15/04/2016, 87032490,2014,HYUNDAI,SANTA FE GLS LIMITED 4X2,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,6,4,0,73311.67,8797.4,;
COREA DEL SUR,TECUN UMAN,15/04/2016, 87032369,2008,HYUNDAI,TIBURON,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,14131.16,1695.74,;
COREA DEL SUR,PUERTO BARRIOS,16/04/2016, 87032379,2007,HYUNDAI,TUCSON V6 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15780.44,1893.65,;
ESTADOS UNIDOS,TECUN UMAN,16/04/2016, 87032379,2007,HYUNDAI,SANTA FE 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17205.17,2064.62,;
COREA DEL SUR,PUERTO BARRIOS,27/04/2016, 87032369,2009,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19586.75,2350.41,;
ESTADOS UNIDOS,TECUN UMAN,28/04/2016, 87032369,2013,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24743.57,2969.23,;
COREA DEL SUR,PUERTO QUETZAL,29/04/2016, 87021070,2000,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,26047.39,3125.69,;
COREA DEL SUR,PUERTO BARRIOS,28/04/2016, 87032379,2012,HYUNDAI,TUCSON AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,43722.22,5246.67,;
COREA DEL SUR,PUERTO BARRIOS,30/04/2016, 87032369,2005,HYUNDAI,TUCSON GL 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15081.11,1809.73,;
COREA DEL SUR,LA ERMITA ,09/04/2016, 87032369,2007,HYUNDAI,ELANTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20907.4,2508.89,;
COREA DEL SUR,PUERTO QUETZAL,29/04/2016, 87033271,2006,HYUNDAI,STAREX,2476,PESADO,AMBULANCIA,OCASIONAL,DIESEL,5,4,0,26047.39,3125.69,;
ESTADOS UNIDOS,PUERTO BARRIOS,29/04/2016, 87032379,2003,HYUNDAI,SANTA FE 3.5 L 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,7099.72,851.97,;
COREA DEL SUR,EL CARMEN,02/05/2016, 87032379,2005,HYUNDAI,TUCSON 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,14539.73,1744.77,;
COREA DEL SUR,PUERTO QUETZAL,04/05/2016, 87032373,2001,HYUNDAI,TERRACAN JX250,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,22141.47,2656.98,;
COREA DEL SUR,PUERTO QUETZAL,04/05/2016, 87032373,2001,HYUNDAI,TERRACAN JX250,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,22141.4,2656.97,;
COREA DEL SUR,PUERTO QUETZAL,04/05/2016, 87032369,2004,HYUNDAI,TUCSON MXL,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,26569.74,3188.37,;
COREA DEL SUR,PUERTO QUETZAL,04/05/2016, 87021070,2001,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,27676.78,3321.21,;
COREA DEL SUR,PUERTO QUETZAL,04/05/2016, 87021070,2000,HYUNDAI,GRACE,2476,PESADO,MICROBUS,OCASIONAL,DIESEL,15,3,0,27676.78,3321.21,;
COREA DEL SUR,PUERTO BARRIOS,03/05/2016, 87032369,2005,HYUNDAI,ELANTRA GT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,6319.54,758.34,;
COREA DEL SUR,PUERTO BARRIOS,04/05/2016, 87032490,2004,HYUNDAI,SANTA FE 3.5L 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,8627.94,1035.35,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,05/05/2016, 87032379,2003,HYUNDAI,SNATA FE 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14498.56,1739.83,;
COREA DEL SUR,TECUN UMAN,06/05/2016, 87032379,2006,HYUNDAI,TUCSON 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23698.98,2843.88,;
COREA DEL SUR,TECUN UMAN,25/04/2016, 87032369,2011,HYUNDAI,ACCENT GL,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,18423.1,2210.77,;
COREA DEL SUR,PUERTO BARRIOS,26/04/2016, 87032369,2002,HYUNDAI,ACCENT GS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,6138.06,736.57,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,25/04/2016, 87032373,2014,HYUNDAI,SANTA FE SPORT 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,57630.26,6915.63,;
COREA DEL SUR,PUERTO BARRIOS,02/05/2016, 87032369,2007,HYUNDAI,TUCSON GLS 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18932.59,2271.91,;
COREA DEL SUR,EL CARMEN,24/04/2016, 87032369,2009,HYUNDAI,TUCSON 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27973.44,3356.81,;
COREA DEL SUR,PUERTO BARRIOS,18/04/2016, 87032490,2006,HYUNDAI,SANTA FE 3.5 LIMITED 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11817.86,1418.14,;
COREA DEL SUR,PUERTO BARRIOS,25/04/2016, 87032379,2006,HYUNDAI,LIMITED TUCSON 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,9908.22,1188.99,;
