ALEMANIA REP. FED.,EL CARMEN,09/02/2016, 87032369,2008,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27763.69,3331.64,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,20/02/2016, 87032369,2009,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33037.62,3964.51,;
ESPANA,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q3,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,215085.14,25810.22,;
ESPANA,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q3,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,238098.18,28571.78,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q5,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,212481.07,25497.73,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q5,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,212481.07,25497.73,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q5,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,212481.07,25497.73,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,191155.24,22938.63,;
ALEMANIA REP. FED.,G1; INTEGRADA,19/02/2016, 87032369,2010,AUDI,A5,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,79514.95,9541.79,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,09/02/2016, 87032369,2006,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19985.27,2398.23,;
ESTADOS UNIDOS,PUERTO BARRIOS,07/03/2016, 87032369,2012,AUDI,Q5 2.0T QUATTRO 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,81674.54,9800.94,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,12/02/2016, 87032369,2008,AUDI,A4,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33029.28,3963.51,;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2016, 87115090,2015,APRILIA,CAPONORD 1200,1200,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,38886.03,4666.32,;
ALEMANIA REP. FED.,TECUN UMAN,05/03/2016, 87032369,2012,BMW,328i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,61298.45,7355.81,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2016, 87032379,2013,BMW,X3 XDRIVE 2.8i,2800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,48838.26,5860.59,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,15/02/2016, 87032379,2008,BMW,535 XI,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30304.43,3636.53,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/03/2016, 87032379,2002,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10900.73,1308.09,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,18/02/2016, 87032379,2009,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,57804.27,6936.51,;
ALEMANIA REP. FED.,TECUN UMAN,02/03/2016, 87032379,2001,BMW,X5 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16139.34,1936.72,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,20/02/2016, 87032379,2004,BMW,330CI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,24923.93,2990.87,;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2016, 87032379,2005,BMW,X3 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16798.15,2015.78,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/03/2016, 87032379,2005,BMW,X3 3.0i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24818.77,2978.25,;
