Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
JAPON,SANTO TOMAS DE CASTILLA,15/05/2018, 8703237900,2002,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17353.57,2082.43,
ESTADOS UNIDOS,EL CARMEN,15/05/2018, 8704229000,1999,ISUZU,FVR,7790,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,46909.57,5629.15,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,15/05/2018, 8703236900,2007,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10826.98,1299.24,
MEXICO,EL CARMEN,15/05/2018, 8704315100,2007,TOYOTA,TACOMA PRERUNNER D/C 4X2,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,41045.87,4925.5,
JAPON,EL CARMEN,15/05/2018, 8704315100,1989,TOYOTA,X/C 4X2 SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22093.74,2651.25,
ESTADOS UNIDOS,PUERTO BARRIOS,15/05/2018, 8704315100,1998,TOYOTA,TACOMA PRERUNNER 4X2,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,20090.28,2410.83,
ESTADOS UNIDOS,TECUN UMAN,18/05/2018, 8716390000,1973,BIRMINGHAM,12 40 DLS S,0,PESADO,LOW BOY,OCASIONAL,OTROS,0,0,35,39599.42,9187.06,
COREA DEL SUR,EL CARMEN,18/05/2018, 8703236900,2010,CHEVROLET,AVEO LT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18534.32,2224.12,
BRASIL,EL CARMEN,08/05/2018, 8711209000,2004,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,7044.38,845.33,
ESTADOS UNIDOS,TECUN UMAN,16/05/2018, 8704315100,2002,TOYOTA,TUNDRA SR5 ACCES CAB 4X2,4700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,19149.79,2297.97,
"JAPON,G8,"" CENTRALSA,17/05/2018, 8703236900,2001,HONDA,CR-V SE 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18281.37,2193.76,"""
CANADA,TECUN UMAN,15/05/2018, 8703237900,2015,TOYOTA,RAV4 XLE 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,52729.03,6327.48,
COREA DEL SUR,PUERTO BARRIOS,15/05/2018, 8703236900,2011,KIA,SOUL,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,16910.38,2029.25,
JAPON,TECUN UMAN,16/05/2018, 8703237900,2007,TOYOTA,RAV4 LIMITED 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34558.69,4147.04,
JAPON,TECUN UMAN,16/05/2018, 8704219900,2004,ISUZU,NPR TURBO INTERCOOLED,4751,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,3.4,35775.97,4293.12,
ESTADOS UNIDOS,TECUN UMAN,16/05/2018, 87163900,1995,FRUEHAUF,SIN LINEA,0,PESADO,PLATAFORMA,OCASIONAL,OTROS,0,0,20,21673.41,2600.81,
COREA DEL SUR,PUERTO QUETZAL,16/05/2018, 8703339000,2004,HYUNDAI,TERRACAN JX290 4X4,2900,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,17294.19,2075.3,
COREA DEL SUR,PUERTO QUETZAL,16/05/2018, 8703339000,2005,HYUNDAI,TERRACAN JX290,2900,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,21005.39,2520.65,
COREA DEL SUR,PUERTO QUETZAL,16/05/2018, 8703326900,2005,HYUNDAI,SANTA FE GOLD,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,16551.95,1986.23,
COREA DEL SUR,PUERTO QUETZAL,16/05/2018, 8703326900,2005,HYUNDAI,SANTA FE GOLD,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,16551.95,1986.23,
ITALIA,TECUN UMAN,16/05/2018, 8711509000,2013,DUCATI,MONSTER 796,803,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,16068.49,1928.22,
"ALEMANIA REP. FED.,G8,"" CENTRALSA,18/05/2018, 8703236900,2016,AUDI,Q5 PREMIUM PLUS,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,132069.21,15848.31,"""
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,16/05/2018, 8703236900,2013,MINI,COOPER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,21231.51,2547.78,
JAPON,TECUN UMAN,16/05/2018, 8703236900,2014,MAZDA,CX-5 SPORT AT 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34908.38,4189.01,
JAPON,PUERTO BARRIOS,16/05/2018, 8703247000,1996,TOYOTA,4RUNNER LIMITED 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14189.01,1702.68,
"JAPON,G8,"" CENTRALSA,17/05/2018, 8703226900,2013,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23051.57,2766.19,"""
ESTADOS UNIDOS,EL CARMEN,16/05/2018, 8704315100,1995,TOYOTA,DX XTRA CAB 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22849.35,2741.92,
ESTADOS UNIDOS,EL CARMEN,16/05/2018, 8704315100,2007,TOYOTA,TACOMA 4X2,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,26297.95,3155.75,
JAPON,EL CARMEN,16/05/2018, 8703226900,2008,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28823.74,3458.85,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,16/05/2018, 8703249000,2008,FORD,MUSTANG,4000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,10088.31,1210.6,
ESTADOS UNIDOS,TECUN UMAN,16/05/2018, 8704229000,2000,INTERNATIONAL,8100 4X2,10800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,35806.82,4296.82,
JAPON,TECUN UMAN,16/05/2018, 8704315100,1992,TOYOTA,4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,16937.66,2032.52,
JAPON,EL CARMEN,16/05/2018, 8703237900,2015,MITSUBISHI,OUTLANDER SE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,31958.7,3835.04,
JAPON,EL CARMEN,16/05/2018, 8703237900,2014,MAZDA,CX-5 TOURING 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33503.89,4020.47,
ESTADOS UNIDOS,PUERTO BARRIOS,16/05/2018, 8703236900,2008,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23796.53,2855.58,
MEXICO,SANTO TOMAS DE CASTILLA,16/05/2018, 8703237900,2014,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,54747.58,6569.71,
JAPON,PUERTO BARRIOS,16/05/2018, 8703237900,2007,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23279.18,2793.5,
CANADA,TECUN UMAN,16/05/2018, 8704229000,1999,STERLING,L9500,10800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,32092.42,3851.09,
JAPON,PUERTO BARRIOS,15/05/2018, 8703237900,2014,MAZDA,CX-5 TOURING,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34016.86,4082.02,
"CANADA,G8,"" CENTRALSA,18/05/2018, 8703236900,2008,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,9976.88,1197.23,"""
ALEMANIA REP. FED.,EL CARMEN,21/05/2018, 8703237900,2014,AUDI,Q7 AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,92174.05,11060.89,
BRASIL,EL CARMEN,09/05/2018, 8711209000,2015,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,23519.47,2822.34,
"ESTADOS UNIDOS,G4,"" ALSERSA,09/05/2018, 8704315100,2004,TOYOTA,FRONTIER XE CREW CAB 4X4,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,36769.05,4412.29,"""
JAPON,EL CARMEN,08/05/2018, 8703226900,2009,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10701.29,1284.15,
ESTADOS UNIDOS,TECUN UMAN,08/05/2018, 8429590000,1988,CATERPILLAR,436,4200,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,2,5,46869.12,5624.29,
ESTADOS UNIDOS,TECUN UMAN,08/05/2018, 8703237900,2005,FORD,ESCAPE XLT 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11924.93,1430.99,
ESTADOS UNIDOS,TECUN UMAN,08/05/2018, 8704315100,1998,TOYOTA,TACOMA XTRA CAB SR5 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22285.08,2674.21,
ESTADOS UNIDOS,TECUN UMAN,08/05/2018, 8701200000,2018,VOLVO,VNL64T-300,15000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,674400.88,80928.11,
JAPON,EL CARMEN,09/05/2018, 8703237900,2006,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20616.48,2473.98,
JAPON,EL CARMEN,08/05/2018, 8703236900,2011,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13041.37,1564.96,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
TAIWAN,PUERTO QUETZAL,08/05/2018, 8711209000,2018,KYMCO,VIVIO 150,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,421293.79,50555.25,
ESTADOS UNIDOS,TECUN UMAN,12/05/2018, 8703236900,2001,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12456.13,1494.74,
"CANADA,G8,"" CENTRALSA,18/05/2018, 8703236900,2001,TOYOTA,COROLLA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9122.57,1094.71,"""
"ESTADOS UNIDOS,G1,"" INTEGRADA,17/05/2018, 8703236900,2017,BMW,X3 SDRIVE 28I,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,145708.48,17485.02,"""
JAPON,EL CARMEN,16/05/2018, 8703226900,2009,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15771.34,1892.56,
ESTADOS UNIDOS,EL CARMEN,16/05/2018, 8704315100,1995,TOYOTA,DX XTRA CAB 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22849.28,2741.91,
ESTADOS UNIDOS,TECUN UMAN,21/05/2018, 8701200000,1997,FREIGHTLINER,FLD120 D120042S T,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,32164.13,3859.7,
COREA DEL SUR,PUERTO QUETZAL,21/05/2018, 8702107000,2004,KIA,BONGO III,2902,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,44503.02,5340.36,
COREA DEL SUR,PUERTO QUETZAL,21/05/2018, 8704215100,2004,HYUNDAI,PORTER,2607,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1,35602.41,4272.29,
JAPON,TECUN UMAN,21/05/2018, 8703226900,2013,TOYOTA,YARIS LE,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27793.68,3335.24,
MEXICO,TECUN UMAN,21/05/2018, 8704315100,2005,TOYOTA,TACOMA PRERUNNER SR5 2WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,34844.47,4181.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
JAPON,PUERTO BARRIOS,10/05/2018, 8703236900,1998,HONDA,CR-V LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10072.38,1208.69,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
CHINA,PUERTO QUETZAL,21/05/2018, 8711209000,2019,FREEDOM,CR1,150,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,834952.84,100194.34,
