Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
CHINA|PUERTO QUETZAL|17/12/2018| 8711209000|2019|FREEDOM|FIRE 150|150|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|901325.89|108159.11|
ESTADOS UNIDOS|PUERTO BARRIOS|20/12/2018| 8703226900|2016|HONDA|CIVIC EX-T|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|46473.08|5576.77|
JAPON|EL CARMEN|20/12/2018| 8704315100|1987|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23874.55|2864.95|
ESTADOS UNIDOS|EL CARMEN|20/12/2018| 8703237900|1997|BMW|Z3|2800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|2|2|0|25392.12|3047.05|
JAPON|EL CARMEN|21/12/2018| 8704315100|1993|TOYOTA|XTRA CAB 4X4 SR5|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22935.24|2752.23|
CANADA|TECUN UMAN|21/12/2018| 8703236900|2002|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12150.07|1458.01|
JAPON|PUERTO BARRIOS|21/12/2018| 8703249000|2002|TOYOTA|4RUNNER SR5 2WD|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20608.69|2473.04|
BRASIL|EL CARMEN|21/12/2018| 8711209000|2014|HONDA|CRF230F|230|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|21651.2|2598.14|
ESTADOS UNIDOS|EL CARMEN|24/12/2018| 8704315100|2007|TOYOTA|TUNDRA SR5 DOUBLE CAB 4X4|5700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|54249.06|6509.89|
ESTADOS UNIDOS|TECUN UMAN|26/12/2018| 8704315100|2001|TOYOTA|TACOMA PRERUNNER SR5 D/C|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|33109.22|3973.11|
ESTADOS UNIDOS|EL CARMEN|26/12/2018| 8704315100|1995|TOYOTA|Tacoma 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23052.68|2766.32|
JAPON|TECUN UMAN|26/12/2018| 8703226900|2013|MAZDA|MAZDA2 SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23385.32|2806.24|
JAPON|TECUN UMAN|26/12/2018| 8704315100|1989|TOYOTA|DLX XTRA CAB 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|16864.04|2023.68|
ESTADOS UNIDOS|TECUN UMAN|26/12/2018| 8703237900|2005|NISSAN|ALTIMA 2.5 S|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|33882.8|4065.94|
COREA DEL SUR|PUERTO QUETZAL|27/12/2018| 8703327900|2005|KIA|SORENTO TLX 4X4|2497|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|5|0|23105.6|2772.67|
JAPON|PUERTO BARRIOS|27/12/2018| 8703236900|2010|MAZDA|MAZDA3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15341.71|1841.01|
ESTADOS UNIDOS|TECUN UMAN|27/12/2018| 8703249000|2000|FORD|FACE ARROW|6800|PESADO|CASA RODANTE|OCASIONAL|GASOLINA|2|2|3.5|50817.93|6098.15|
COREA DEL SUR|G8, CENTRALSA|04/01/2019| 8703236900|2015|HYUNDAI|ELANTRA GT|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21571.31|2588.56|
JAPON|EL CARMEN|27/12/2018| 8703226900|2012|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15010.17|1801.22|
MEXICO|TECUN UMAN|28/12/2018| 87163100|2018|EDASAINFRA|S/LINEA|0|PESADO|SEMI REMOLQUE|OCASIONAL|OTROS|0|0|20|1368961.57|164275.39|
MEXICO|TECUN UMAN|28/12/2018| 87163100|2018|EDASAINFRA|S/LINEA|0|PESADO|SEMI REMOLQUE|OCASIONAL|OTROS|0|0|20|1368961.57|164275.39|
CANADA|TECUN UMAN|28/12/2018| 8703248000|2000|HONDA|ODYSSEY EX|3500|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|31566.96|3788.04|
CANADA|G8, CENTRALSA|28/12/2018| 8703236900|2011|HONDA|CIVIC LX-S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11810.84|1417.3|
ALEMANIA REP. FED.|PUERTO BARRIOS|28/12/2018| 8703236900|2014|BMW|328I XDRIVE|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22513.9|2701.67|
JAPON|EL CARMEN|29/12/2018| 8703236900|2000|HONDA|CR-V SE 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22282.56|2673.91|
COREA DEL SUR|PUERTO QUETZAL|29/12/2018| 8702107000|2003|HYUNDAI|COUNTY|3933|PESADO|BUS|OCASIONAL|DIESEL|29|2|1|47350.44|5682.05|
COREA DEL SUR|PUERTO QUETZAL|29/12/2018| 8702107000|2007|HYUNDAI|COUNTY|3933|PESADO|BUS|OCASIONAL|DIESEL|29|2|1|47350.44|5682.05|
COREA DEL SUR|PUERTO QUETZAL|29/12/2018| 8702107000|2006|HYUNDAI|COUNTY|3933|PESADO|BUS|OCASIONAL|DIESEL|29|2|1|47350.44|5682.05|
COREA DEL SUR|PUERTO QUETZAL|02/01/2019| 8703326900|2007|KIA|SPORTAGE TLX|2000|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|19969.2|2396.3|
COREA DEL SUR|PUERTO BARRIOS|03/01/2019| 8703236900|2012|HYUNDAI|ELANTRA GLS|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24490.97|2938.92|
ALEMANIA REP. FED.|PUERTO BARRIOS|03/01/2019| 8703237900|2009|BMW|328I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13694.28|1643.31|
INDIA|PUERTO QUETZAL|03/01/2019| 8711209000|2018|HONDA|GRAZIA|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|6873.08|824.77|
INDIA|PUERTO QUETZAL|03/01/2019| 8711209000|2018|HONDA|GRAZIA|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|6873.08|824.77|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EAV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|436211.05|52345.33|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7151EATV|1499|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|431099.4|51731.93|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7161MTV|1590|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|167314.29|20077.71|
CHINA|PUERTO QUETZAL|10/12/2018| 8703226900|2019|JAC|HFC7161MTV|1590|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|167314.29|20077.71|
MEXICO|TECUN UMAN|11/12/2018| 8701930000|2018|JOHN DEERE|5090E|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|222266.35|26671.96|
MEXICO|TECUN UMAN|11/12/2018| 8701930000|2018|JOHN DEERE|5090E|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|222266.35|26671.96|
MEXICO|TECUN UMAN|11/12/2018| 8701930000|2018|JOHN DEERE|5090E|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|0|0|222266.35|26671.96|
MEXICO|EL CARMEN|08/12/2018| 8703236900|2016|HONDA|HR-V LX 2WD|1800|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|49871.37|5984.56|
JAPON|TECUN UMAN|10/12/2018| 8703237900|2004|TOYOTA|RAV4 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23801.32|2856.16|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
CHINA|PUERTO QUETZAL|04/01/2019| 8711209000|2019|SERPENTO|NAGA 200|200|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|492084.59|59050.15|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|08/12/2018| 8703236900|2006|HONDA|CIVIC EX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11076.96|1329.24|
COREA DEL SUR|TECUN UMAN|10/12/2018| 8703236900|2007|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|10957.88|1314.95|
REINO UNIDO|G8, CENTRALSA|10/12/2018| 8703237900|2006|HONDA|CR-V SE|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|27611.07|3313.33|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
CHINA|PUERTO QUETZAL|11/12/2018| 8711209000|2019|ITALIKA|150Z|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|456497.42|54779.69|
ESTADOS UNIDOS|EL CARMEN|13/12/2018| 8704315100|1993|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22364.74|2683.77|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
CHINA|PUERTO QUETZAL|22/12/2018| 8711209000|2019|SERPENTO|RS2 125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|251559.6|30187.15|
JAPON|TECUN UMAN|21/12/2018| 8704315100|1984|TOYOTA|XTRA CAB 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23872.18|2864.66|
JAPON|EL CARMEN|21/12/2018| 8703236900|2009|SUZUKI|SX4|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|15021.2|1802.54|
JAPON|EL CARMEN|21/12/2018| 8704315100|1994|TOYOTA|DX XTRA CAB 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23122.29|2774.67|
JAPON|EL CARMEN|21/12/2018| 8704315100|1987|TOYOTA|X/C 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21622.25|2594.67|
CANADA|TECUN UMAN|21/12/2018| 8701200000|2000|INTERNATIONAL|9400i 6X4|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|48909.85|5869.18|
CANADA|EL CARMEN|21/12/2018| 8703236900|1998|CHEVROLET|Tracker 2WD|1600|LIVIANO|JEEP|OCASIONAL|GASOLINA|5|2|0|17644.69|2117.36|
MEXICO|TECUN UMAN|21/12/2018| 8704100000|1999|FORD|F800|5900|PESADO|CAMION VOLTEO|OCASIONAL|DIESEL|2|2|10|41170.95|4940.51|
ALEMANIA REP. FED.|EL CARMEN|21/12/2018| 8703249000|2006|MERCEDES-BENZ|CLK350 CONVERTIBLE|3500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|21266.5|2551.98|
JAPON|EL CARMEN|21/12/2018| 8703237900|2008|NISSAN|ROGUE  S 2WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|13684.93|1642.19|
ESTADOS UNIDOS|EL CARMEN|21/12/2018| 8704315100|1993|TOYOTA|XTRA CAB 4X4 DLX|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23122.21|2774.67|
ESTADOS UNIDOS|EL CARMEN|21/12/2018| 8703237900|2003|HONDA|ACCORD EX|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22288.03|2674.56|
JAPON|EL CARMEN|21/12/2018| 8703236900|1999|HONDA|CR-V EX 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20740.25|2488.83|
JAPON|EL CARMEN|21/12/2018| 8703249000|2007|MAZDA|CX-9 SPORT AWD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|16352.3|1962.28|
JAPON|EL CARMEN|22/12/2018| 8703237900|2005|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24942.47|2993.1|
