Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo_del_Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
INDIA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,HONDA,NAVI 110,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,258980.36,31077.64,;
ESTADOS UNIDOS,TECUN UMAN,16/04/2019, 8703249000,2014,FORD,MUSTANG,3700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,28296.12,3395.53,;
JAPON,EL CARMEN,16/04/2019, 8704315100,1990,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28468.35,3416.2,;
ESTADOS UNIDOS,EL CARMEN,18/04/2019, 8703236900,2004,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21206.4,2544.77,;
CANADA,EL CARMEN,18/04/2019, 8703249000,2012,CHEVROLET,CAMARO COUPE RS,3600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,34578.63,4149.44,;
ESTADOS UNIDOS,EL CARMEN,18/04/2019, 8704315100,1997,TOYOTA,TACOMA XTRA CAB LX 4X2,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,25783.32,3094,;
ESTADOS UNIDOS,EL CARMEN,18/04/2019, 8704315100,2001,TOYOTA,TACOMA DOUBLE CAB SR5 4X2,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,17987.3,2158.48,;
COREA DEL SUR,EL CARMEN,18/04/2019, 8703237900,2005,HYUNDAI,TUCSON GLS 4WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25783.32,3094,;
ESTADOS UNIDOS,EL CARMEN,18/04/2019, 8702108000,2004,INTERNATIONAL,3800 DT466E,7600,PESADO,BUS,OCASIONAL,DIESEL,72,2,5,49410.29,5929.23,;
CANADA,EL CARMEN,21/04/2019, 8703236900,2012,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21206.4,2544.77,;
JAPON,EL CARMEN,21/04/2019, 8704315100,1990,TOYOTA,STANDARD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28465.85,3415.9,;
JAPON,TECUN UMAN,22/04/2019, 8704229000,2000,HINO,FE2620,8000,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,10,41344.84,4961.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
ESTADOS UNIDOS,TECUN UMAN,09/04/2019, 8704315100,1994,TOYOTA,XTRACAB 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17460.47,2095.26,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,11/04/2019, 8703237900,2009,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16876.17,2025.14,;
JAPON,EL CARMEN,16/04/2019, 8703236900,2001,TOYOTA,RAV4 L 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21971.52,2636.58,;
CANADA,SANTO TOMAS DE CASTILLA,16/04/2019, 8703236900,2007,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13419.75,1610.37,;
CANADA,TECUN UMAN,17/04/2019, 8701200000,1998,FREIGHTLINER,FLD120,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,40582.02,4869.84,;
JAPON,EL CARMEN,17/04/2019, 8703237900,2007,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29772.86,3572.74,;
JAPON,EL CARMEN,17/04/2019, 8704315100,1984,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28465.85,3415.9,;
CANADA,EL CARMEN,18/04/2019, 8703237900,2010,TOYOTA,RAV4 LIMITED 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,48362.79,5803.53,;
ESTADOS UNIDOS,EL CARMEN,20/04/2019, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25783.32,3094,;
ESTADOS UNIDOS,EL CARMEN,20/04/2019, 8704229000,1999,INTERNATIONAL,4900 DT466E,7600,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,44396.12,5327.53,;
JAPON,EL CARMEN,20/04/2019, 8703247000,2004,TOYOTA,4RUNNER SR5 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29597.42,3551.69,;
TAILANDIA,EL CARMEN,21/04/2019, 8703225900,2017,MITSUBISHI,MIRAGE G4 SE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25310.37,3037.24,;
ESTADOS UNIDOS,EL CARMEN,20/04/2019, 8703236400,1998,TOYOTA,SIENNA XLE,3000,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,22732.04,2727.84,;
ESTADOS UNIDOS,EL CARMEN,20/04/2019, 8703247000,2009,JEEP,LIBERTY SPORT 4WD,3700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20046.91,2405.63,;
JAPON,EL CARMEN,21/04/2019, 8704315100,1992,TOYOTA,X/C 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29812.84,3577.54,;
JAPON,EL CARMEN,21/04/2019, 8703236900,2011,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19451.91,2334.23,;
ESTADOS UNIDOS,TECUN UMAN,22/04/2019, 8704229000,1998,FORD,LT9513,10800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,48210.22,5785.23,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CHINA,PUERTO QUETZAL,22/04/2019, 8711209000,2019,FREEDOM,SPITZER 250,250,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,564128.13,67695.38,;
CANADA,SANTO TOMAS DE CASTILLA,08/04/2019, 8703236900,2010,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8768.58,1052.23,;
ESTADOS UNIDOS,TECUN UMAN,09/04/2019, 8704315100,2005,TOYOTA,TACOMA SR5 DOUBLE CAB 4WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,33542.48,4025.1,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,08/04/2019, 8703236900,2007,KIA,RIO5 SX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9341.43,1120.97,;
ESTADOS UNIDOS,EXPRESS AEREO,09/04/2019, 87042159,2006,FORD,KING RACH F350 LARIAT S/D,6000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,108994.97,19183.12,;
JAPON,TECUN UMAN,09/04/2019, 8704229000,2005,UD NISSAN,2600,7700,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,33039.79,3964.77,;
JAPON,EL CARMEN,10/04/2019, 8703237900,2003,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19720.75,2366.49,;
JAPON,EL CARMEN,10/04/2019, 8704315100,1989,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,30437.98,3652.56,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,10/04/2019, 8703236900,2008,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13597.3,1631.68,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8711209000,2008,KYMCO,PEOPLE S 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,5886.03,706.32,;
JAPON,EL CARMEN,10/04/2019, 8703237900,2005,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27364.45,3283.73,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8703249000,2007,HONDA,PILOT EX-L 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,38830,4659.6,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8704315100,1994,TOYOTA,XTRA CAB 4X4 DX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,30437.98,3652.56,;
ESTADOS UNIDOS,TECUN UMAN,10/04/2019, 8704229000,1997,INTERNATIONAL,9800 SFA 6X4,10800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,20,33020.78,3962.49,;
JAPON,TECUN UMAN,10/04/2019, 8703226900,2014,TOYOTA,YARIS LE AT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28304.62,3396.55,;
ESTADOS UNIDOS,PUERTO QUETZAL,10/04/2019, 8704229000,1995,INTERNATIONAL,FLAT BED DT 469,3658,PESADO,CAMION,OCASIONAL,DIESEL,2,2,12,18331.5,2199.78,;
ESTADOS UNIDOS,PUERTO QUETZAL,10/04/2019, 8704229000,1989,FORD,CCL8000,3586,PESADO,CAMION,OCASIONAL,DIESEL,2,2,12,18331.5,2199.78,;
ESTADOS UNIDOS,TECUN UMAN,10/04/2019, 8704315100,2007,TOYOTA,TUNDRA SR5 DOUBLE CAB 2WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,6,4,1,44944.96,5393.4,;
MEXICO,PUERTO BARRIOS,10/04/2019, 8703236900,2014,NISSAN,VERSA NOTE SL PURE DRIVE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17798.05,2135.77,;
JAPON,SANTO TOMAS DE CASTILLA,10/04/2019, 8703236900,2007,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12986.19,1558.34,;
ESTADOS UNIDOS,TECUN UMAN,11/04/2019, 8702108000,2004,INTERNATIONAL,CE300,7600,PESADO,BUS,OCASIONAL,DIESEL,72,2,5,36842.63,4421.12,;
JAPON,TECUN UMAN,11/04/2019, 8703237900,2007,TOYOTA,RAV4 SPORT 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33048.61,3965.83,;
JAPON,TECUN UMAN,11/04/2019, 8703226900,2010,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20296.49,2435.58,;
JAPON,EL CARMEN,11/04/2019, 8704315100,1985,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28472.74,3416.73,;
REINO UNIDO,SANTO TOMAS DE CASTILLA,09/04/2019, 8703237900,2006,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14148.3,1697.8,;
JAPON,EL CARMEN,10/04/2019, 8703237900,2014,TOYOTA,RAV4 LE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,58737.41,7048.49,;
JAPON,EL CARMEN,10/04/2019, 8704315100,1989,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29830.34,3579.64,;
COREA DEL SUR,PUERTO QUETZAL,14/04/2019, 8703326900,2005,HYUNDAI,SANTA FE,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,16704.29,2004.51,;
COREA DEL SUR,PUERTO QUETZAL,14/04/2019, 8703327400,2007,HYUNDAI,SANTA FE MLX 2WD,2188,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,32721.47,3926.58,;
COREA DEL SUR,PUERTO QUETZAL,14/04/2019, 8703327900,2002,KIA,SORENTO 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,14352.86,1722.34,;
MEXICO,EL CARMEN,14/04/2019, 8703236900,2012,VOLKSWAGEN,JETTA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14009.31,1681.12,;
CANADA,EL CARMEN,14/04/2019, 8703236900,2008,HONDA,CIVIC SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14352.86,1722.34,;
JAPON,EL CARMEN,14/04/2019, 8703236900,2003,TOYOTA,RAV4 L 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25041.16,3004.94,;
JAPON,EL CARMEN,14/04/2019, 8711209000,2001,SUZUKI,RM125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8291.6,994.99,;
CANADA,TECUN UMAN,15/04/2019, 8703237900,2014,HONDA,CR-V LX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36187.53,4342.5,;
JAPON,TECUN UMAN,15/04/2019, 8704315100,1985,TOYOTA,XTRA CAB 2WD DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,18170.11,2180.41,;
ESTADOS UNIDOS,TECUN UMAN,15/04/2019, 8711309000,1979,YAMAHA,ENDURO,500,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,5916.74,710.01,;
JAPON,EL CARMEN,15/04/2019, 8703237900,1998,SUBARU,FORESTER S AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21987.36,2638.48,;
JAPON,EL CARMEN,15/04/2019, 8704315100,1992,TOYOTA,DLX Xtracab 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28471.42,3416.57,;
CANADA,TECUN UMAN,15/04/2019, 8703237900,2012,HONDA,CIVIC Si,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32293.94,3875.27,;
JAPON,TECUN UMAN,15/04/2019, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17124.18,2054.9,;
AUSTRIA,TECUN UMAN,15/04/2019, 8711509000,2018,KTM,ADVENTURE 1090R,1050,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,73046.9,8765.63,;
CANADA,TECUN UMAN,15/04/2019, 8703236900,2008,HONDA,CIVIC  SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,31148.76,3737.85,;
JAPON,TECUN UMAN,15/04/2019, 8703237900,2008,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26400.1,3168.01,;
JAPON,TECUN UMAN,15/04/2019, 8704229000,1998,HINO,FD2220,8000,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,32981.04,3957.72,;
JAPON,TECUN UMAN,15/04/2019, 8703237900,2006,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17429.56,2091.55,;
REINO UNIDO,EL CARMEN,15/04/2019, 8703237900,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25804.61,3096.55,;
ALEMANIA REP. FED.,TECUN UMAN,15/04/2019, 8703236900,2010,VOLKSWAGEN,TIGUAN S 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24491.48,2938.98,;
JAPON,TECUN UMAN,16/04/2019, 8703237900,2017,MAZDA,CX-5 Touring 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,64740.56,7768.87,;
CANADA,EL CARMEN,16/04/2019, 8703236300,2002,CHEVROLET,TRACKER 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16146.97,1937.64,;
ESTADOS UNIDOS,TECUN UMAN,15/04/2019, 8704223000,1989,FORD,L8000,7800,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,32981.04,3957.72,;
JAPON,TECUN UMAN,15/04/2019, 8703236900,1999,TOYOTA,RAV-4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14352.86,1722.34,;
COREA DEL SUR,TECUN UMAN,15/04/2019, 8703236900,2013,HYUNDAI,ACCENT SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24277.71,2913.33,;
COREA DEL SUR,PUERTO QUETZAL,15/04/2019, 8703327900,2004,KIA,SORENTO 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,24697.61,2963.71,;
COREA DEL SUR,PUERTO QUETZAL,15/04/2019, 8704216900,2009,KIA,BONGO 3,2902,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1,33726.81,4047.22,;
ESTADOS UNIDOS,EL CARMEN,11/04/2019, 8704315100,1995,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29819.65,3578.36,;
ESTADOS UNIDOS,PUERTO BARRIOS,13/04/2019, 8704315100,1999,ISUZU,HOMBRE S 2WD,2200,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,9123.69,1094.84,;
JAPON,EL CARMEN,13/04/2019, 8703236900,2003,MAZDA,PROTEGE5,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21987.36,2638.48,;
JAPON,TECUN UMAN,12/04/2019, 8704315100,1993,TOYOTA,DLX XTRA CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17406.66,2088.8,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/04/2019, 8703237900,2012,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,53042.9,6365.15,;
