Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;
CANADA,G8; CENTRALSA,01/10/2019, 8703236900,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17594.57,2111.35,
JAPON,G8; CENTRALSA,01/10/2019, 8703236900,2013,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13826.52,1659.18,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,27/09/2019, 8703236900,2012,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21478.66,2577.44,;
JAPON,EL CARMEN,27/09/2019, 8711209000,2008,HONDA,CRF250R,249,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,20209.27,2425.11,;
CANADA,PUERTO BARRIOS,27/09/2019, 8703236900,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15229.9,1827.59,;
CANADA,EL CARMEN,29/09/2019, 8703236900,2005,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19855.01,2382.6,;
COREA DEL SUR,EL CARMEN,29/09/2019, 8703237900,2013,HYUNDAI,TUCSON GLS 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29983.53,3598.02,;
ESTADOS UNIDOS,EL CARMEN,23/09/2019, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29889.07,3586.69,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8704229000,1997,KENWORTH,T800,8900,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,119393.63,14327.24,;
TAILANDIA,SANTO TOMAS DE CASTILLA,23/09/2019, 8703225900,2019,MITSUBISHI,MIRAGE ES,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25291.22,3034.95,;
JAPON,PUERTO BARRIOS,23/09/2019, 8703237900,2007,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10311.35,1237.36,;
JAPON,EL CARMEN,23/09/2019, 8704315100,1989,TOYOTA,4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29889.14,3586.7,;
JAPON,SANTO TOMAS DE CASTILLA,23/09/2019, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15582.56,1869.91,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8701200000,1997,INTERNATIONAL,8100,10800,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,41814.76,5017.77,;
ESTADOS UNIDOS,EL CARMEN,24/09/2019, 8704315100,1993,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29889.07,3586.69,;
CANADA,SANTO TOMAS DE CASTILLA,24/09/2019, 8703236900,2010,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26663.54,3199.62,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 87163900,2000,STOUGHTON,AVW-535T-S-C-AR,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,17898.57,2147.83,;
JAPON,EL CARMEN,24/09/2019, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14179.99,1701.6,;
JAPON,EL CARMEN,24/09/2019, 8704315100,1991,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29889.14,3586.7,;
CANADA,PUERTO BARRIOS,23/09/2019, 8703236900,2012,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26205.74,3144.69,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8716390000,2002,GREAT DANE,7311TP-SA 53,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,21756.02,5047.39,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8716390000,2006,GREAT DANE,7411T-SSLA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,25613.47,5942.33,;
JAPON,TECUN UMAN,23/09/2019, 8704315100,1990,TOYOTA,STD 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,17589.97,2110.8,;
JAPON,EL CARMEN,24/09/2019, 8703237900,2006,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31476.79,3777.21,;
JAPON,EL CARMEN,24/09/2019, 8703237900,2011,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23206.42,2784.77,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8429590000,2005,CASE,590 SUPER M 4X4,3900,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,1,5,91190.12,10942.81,;
JAPON,EL CARMEN,24/09/2019, 8703237900,2014,NISSAN,ROGUE SELECT S AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26076.36,3129.16,;
MEXICO,TECUN UMAN,23/09/2019, 8703236900,2017,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,37494.41,4499.33,;
JAPON,SANTO TOMAS DE CASTILLA,23/09/2019, 8703226900,2007,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13890.14,1666.82,;
CANADA,PUERTO BARRIOS,23/09/2019, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21406.92,2568.83,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,24/09/2019, 8703236900,2013,MINI,COOPER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,15488.43,1858.61,;
MEXICO,TECUN UMAN,23/09/2019, 8704229000,2012,INTERNATIONAL,DURASTAR 4300,7600,PESADO,CAMION FURGON,OCASIONAL,DIESEL,2,2,10,28298.25,3395.79,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/09/2019, 8703236900,2013,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16995.92,2039.51,;
JAPON,EL CARMEN,24/09/2019, 8703236900,1998,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11325.47,1359.06,;
JAPON,EL CARMEN,24/09/2019, 8703236900,2012,MAZDA,MAZDA3i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17111.65,2053.4,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8703215200,2002,HONDA,TRX500FA  FOREMAN RUBICON,499,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,16046.99,1925.64,;
JAPON,TECUN UMAN,23/09/2019, 8711209000,2017,SUZUKI,TU250,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,9049.58,1085.95,;
ESTADOS UNIDOS,TECUN UMAN,23/09/2019, 8716390000,2003,GREAT DANE,7411TP-SSL 101,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,24070.49,5584.35,;
JAPON,EL CARMEN,24/09/2019, 8703236900,1998,HONDA,CR-V 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29696.19,3563.54,;
JAPON,EL CARMEN,24/09/2019, 8703226900,2004,TOYOTA,ECHO SEDAN,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12482.71,1497.93,;
JAPON,TECUN UMAN,24/09/2019, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15182.92,1821.95,;
ALEMANIA REP. FED.,TECUN UMAN,01/10/2019, 8704216100,2010,FREIGHTLINER,SPRINTER 2500,3000,LIVIANO,PANEL,OCASIONAL,DIESEL,2,5,.5,41640.12,4996.81,;
JAPON,SANTO TOMAS DE CASTILLA,11/09/2019, 8703237900,2007,HONDA,CR-V EX-L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26149.42,3137.93,;
ALEMANIA REP. FED.,EL CARMEN,11/09/2019, 8703326900,2014,BMW,328d XDRIVE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,DIESEL,5,4,0,40611.54,4873.38,;
COREA DEL SUR,G8; CENTRALSA,07/10/2019, 8703225900,2015,CHEVROLET,SPARK,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,14398.92,1727.87,
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8704315100,1994,TOYOTA,4X2 STANDAR,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,21913.09,2629.57,;
CANADA,EL CARMEN,05/10/2019, 8703236400,1999,DODGE,CARAVAN,3000,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,22379.33,2685.52,;
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29938.1,3592.57,;
TAILANDIA,SANTO TOMAS DE CASTILLA,05/10/2019, 8703225900,2014,MITSUBISHI,MIRAGE ES,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17336.99,2080.44,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/10/2019, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11861.12,1423.33,;
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8704315100,1996,TOYOTA,TACOMA XTRA CAB LX 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,34035.23,4084.23,;
COREA DEL SUR,PUERTO BARRIOS,05/10/2019, 8703236900,2013,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18742.76,2249.13,;
INDIA,TECUN UMAN,05/10/2019, 8711309000,2016,KTM,RC 390,373,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,13015.76,1561.89,;
JAPON,G8; CENTRALSA,07/10/2019, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13155.63,1578.68,
CANADA,TECUN UMAN,05/10/2019, 8703237900,2014,TOYOTA,RAV4 XLE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,50804.18,6096.5,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/10/2019, 8704315100,2002,TOYOTA,TACOMA PRERUNNER SR5 D/C,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,27303.32,3276.4,;
MEXICO,PUERTO BARRIOS,05/10/2019, 8703236900,2017,NISSAN,SENTRA SV,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14003.48,1680.42,;
CANADA,PUERTO BARRIOS,07/10/2019, 8703237900,2015,HONDA,CR-V EX-L 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,57735.32,6928.24,;
JAPON,PUERTO BARRIOS,05/10/2019, 8703236900,2017,MITSUBISHI,OUTLANDER SPORT ES,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41388.62,4966.63,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/10/2019, 8703237900,2015,NISSAN,ROGUE AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,30481.19,3657.74,;
JAPON,G1; INTEGRADA,07/10/2019, 8703237900,2003,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16691.25,2002.95,
ESTADOS UNIDOS,TECUN UMAN,07/10/2019, 8701200000,2006,INTERNATIONAL,8600 6X4,10800,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,45224.89,5426.99,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,05/10/2019, 8703236900,2003,MINI,COOPER,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,13862.52,1663.5,;
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8704315100,2007,TOYOTA,TACOMA ACCESS CAB 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,47245.25,5669.43,;
JAPON,EL CARMEN,05/10/2019, 8703247000,2002,TOYOTA,4RUNNER 4WD LIMITED,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17274.04,2072.88,;
REINO UNIDO,EL CARMEN,05/10/2019, 8703237900,2016,LAND ROVER,LR4 SCV6 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,93775.6,11253.07,;
CANADA,SANTO TOMAS DE CASTILLA,05/10/2019, 8703236900,2005,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12328.68,1479.44,;
MEXICO,PUERTO BARRIOS,05/10/2019, 8703236900,2016,NISSAN,VERSA SV,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12988.56,1558.63,;
JAPON,SANTO TOMAS DE CASTILLA,07/10/2019, 8703236900,2008,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13814.73,1657.77,;
JAPON,EL CARMEN,05/10/2019, 8703236900,1996,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22379.33,2685.52,;
JAPON,EL CARMEN,05/10/2019, 8703237900,2008,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34074.08,4088.89,;
ALEMANIA REP. FED.,TECUN UMAN,05/10/2019, 8711309000,2019,BMW,G310R,313,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,20786.36,2494.36,;
JAPON,EL CARMEN,05/10/2019, 8711309000,2000,YAMAHA,YZ400,400,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,16044.89,1925.39,;
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8704315100,1993,TOYOTA,DLX Xtracab 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29938.18,3592.58,;
JAPON,EL CARMEN,06/10/2019, 8703249000,2000,TOYOTA,4RUNNER SR5 2WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22379.33,2685.52,;
ESTADOS UNIDOS,TECUN UMAN,07/10/2019, 8716390000,2000,UTILITY,VS2DC,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,21913.09,5083.84,;
JAPON,EL CARMEN,05/10/2019, 8703237900,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13520.84,1622.5,;
ESTADOS UNIDOS,TECUN UMAN,05/10/2019, 8703236900,2014,FORD,ESCAPE TITANIUM 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34035.23,4084.23,;
ESTADOS UNIDOS,EL CARMEN,05/10/2019, 8703236900,1999,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20825.21,2499.03,;
JAPON,TECUN UMAN,05/10/2019, 8703237900,2016,MAZDA,CX-5 GRAND TOURING 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,51620.1,6194.41,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,05/10/2019, 8704315100,2006,NISSAN,FRONTIER SE C/C 4X4,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,18878.28,2265.39,;
ESTADOS UNIDOS,TECUN UMAN,05/10/2019, 87163900,2000,STOUGHTON,AVW-535T-S-C-AR,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,28129.57,3375.55,;
JAPON,EL CARMEN,06/10/2019, 8703249000,2007,TOYOTA,RAV4 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,23156.39,2778.77,;
CANADA,PUERTO BARRIOS,05/10/2019, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14110.17,1693.22,;
ESTADOS UNIDOS,TECUN UMAN,05/10/2019, 8704315100,2000,TOYOTA,TACOMA XTRACAB 4WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22379.33,2685.52,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,313621.42,37634.57,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,313621.42,37634.57,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,313621.42,37634.57,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,313621.42,37634.57,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,156810.71,18817.29,;
TURQUIA,PUERTO QUETZAL,04/10/2019, 8703400000,2020,TOYOTA,C-HR HYBRID,1798,LIVIANO,CAMIONETA,DISTRIBUIDOR,OTROS,5,5,0,156810.71,18817.29,;
ESTADOS UNIDOS,G8; CENTRALSA,04/10/2019, 8703237900,2008,HYUNDAI,SANTA FE GLS,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19644.08,2357.29,
COREA DEL SUR,EL CARMEN,04/10/2019, 8703236900,2015,KIA,SOUL,1600,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,21780.99,2613.72,;
ESTADOS UNIDOS,EL CARMEN,04/10/2019, 8703237900,2007,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23373.96,2804.88,;
CANADA,EL CARMEN,04/10/2019, 8703236900,2014,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32504.42,3900.53,;
TAILANDIA,G1; INTEGRADA,04/10/2019, 8703225900,2015,MITSUBISHI,MIRAGE DE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13486.5,1618.38,
CANADA,EL CARMEN,04/10/2019, 8703236900,2008,HONDA,CIVIC EX-L,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17305.13,2076.62,;
JAPON,SANTO TOMAS DE CASTILLA,04/10/2019, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14667.78,1760.13,;
ESTADOS UNIDOS,EL CARMEN,04/10/2019, 8704315100,1992,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29938.1,3592.57,;
CANADA,SANTO TOMAS DE CASTILLA,04/10/2019, 8703236900,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15600.26,1872.03,;
JAPON,PUERTO BARRIOS,04/10/2019, 8703237900,2014,MAZDA,CX-5 TOURING,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35496.1,4259.53,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,04/10/2019, 8703237900,2006,BMW,X3 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14178.47,1701.42,;
MEXICO,G1; INTEGRADA,07/10/2019, 8703226900,2014,FIAT,500 SPORT,1400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,20181.57,2421.79,
JAPON,EL CARMEN,04/10/2019, 8703226900,2008,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14282.36,1713.88,;
CHINA,PUERTO QUETZAL,04/10/2019, 8704215100,2020,JAC,HFC1037D3KST,2000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,550554.78,66066.57,;
CHINA,PUERTO QUETZAL,04/10/2019, 8704215100,2020,JAC,HFC1037D3KST,2000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,550554.78,66066.57,;
CHINA,PUERTO QUETZAL,04/10/2019, 8704215100,2020,JAC,HFC1037D3KST,2000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,550554.78,66066.57,;
CHINA,PUERTO QUETZAL,04/10/2019, 8704215100,2020,JAC,HFC1037D3KST,2000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,550554.78,66066.57,;
CHINA,PUERTO QUETZAL,04/10/2019, 8704215100,2020,JAC,HFC1037D3KST,2000,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,550554.78,66066.57,;
ESTADOS UNIDOS,EL CARMEN,04/10/2019, 8703236900,2001,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,35784.78,4294.17,;
JAPON,TECUN UMAN,04/10/2019, 8703237900,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12883.65,1546.04,;
ESTADOS UNIDOS,TECUN UMAN,04/10/2019, 8704229000,2005,INTERNATIONAL,8600 6X4,10800,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,49110.19,5893.22,;
ESTADOS UNIDOS,TECUN UMAN,04/10/2019, 8704229000,2004,FREIGHTLINER,CL120064S T COLUMBIA,14000,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,41339.59,4960.75,;
JAPON,EL CARMEN,04/10/2019, 8703237900,2013,TOYOTA,RAV4 XLE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,60338.71,7240.65,;
MEXICO,PUERTO BARRIOS,04/10/2019, 8703236900,2010,NISSAN,VERSA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10860.97,1303.32,;
JAPON,EL CARMEN,26/09/2019, 8704315100,1989,TOYOTA,SR5 XTRA CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28746.81,3449.62,;
ESTADOS UNIDOS,PUERTO QUETZAL,26/09/2019, 8704217900,2004,HINO,FB1817,5300,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,37674.54,4520.94,;
TAILANDIA,PUERTO QUETZAL,26/09/2019, 8703226900,2020,TOYOTA,YARIS,1329,LIVIANO,AUTOMOVIL,DISTRIBUIDOR,GASOLINA,5,5,0,77300.73,9276.09,;
TAILANDIA,PUERTO QUETZAL,26/09/2019, 8703226900,2020,TOYOTA,YARIS,1329,LIVIANO,AUTOMOVIL,DISTRIBUIDOR,GASOLINA,5,5,0,81644.6,9797.35,;
TAILANDIA,PUERTO QUETZAL,26/09/2019, 8703226900,2020,TOYOTA,YARIS,1496,LIVIANO,AUTOMOVIL,DISTRIBUIDOR,GASOLINA,5,5,0,165932.61,19911.91,;
TAILANDIA,PUERTO QUETZAL,26/09/2019, 8703226900,2020,TOYOTA,YARIS,1496,LIVIANO,AUTOMOVIL,DISTRIBUIDOR,GASOLINA,5,5,0,165932.61,19911.91,;
INDIA,SANTO TOMAS DE CASTILLA,26/09/2019, 8703225900,2014,MITSUBISHI,MIRAGE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23767.06,2852.05,;
JAPON,EL CARMEN,26/09/2019, 8704315100,1992,TOYOTA,XTRA CAB 4WD DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29901.8,3588.22,;
JAPON,EL CARMEN,26/09/2019, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23249.73,2789.97,;
ESTADOS UNIDOS,EL CARMEN,26/09/2019, 8703215200,2005,YAMAHA,YFM350A BRUIN,348,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,18395.73,2207.49,;
JAPON,EL CARMEN,26/09/2019, 8703236900,1998,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22260.38,2671.25,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,26/09/2019, 8703236900,2014,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22784.89,2734.19,;
MEXICO,EL CARMEN,26/09/2019, 8703237900,2008,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24231.36,2907.76,;
JAPON,EL CARMEN,26/09/2019, 8703226900,2006,SCION,XB WAGON,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13974.57,1676.95,;
ESTADOS UNIDOS,EL CARMEN,26/09/2019, 8704315100,2009,FORD,RANGER 4X2 SPORT,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,59742.77,7169.13,;
JAPON,G8; CENTRALSA,27/09/2019, 8703236900,2006,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10805.56,1296.67,
JAPON,PUERTO BARRIOS,26/09/2019, 8703236900,2002,MITSUBISHI,LANCER OZ,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11093.32,1331.2,;
JAPON,EL CARMEN,26/09/2019, 8703226900,2006,SCION,XB WAGON,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13240.29,1588.83,;
JAPON,EL CARMEN,18/09/2019, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12119.28,1454.31,;
CANADA,SANTO TOMAS DE CASTILLA,18/09/2019, 8703236900,2013,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18163.2,2179.58,;
ESTADOS UNIDOS,TECUN UMAN,02/10/2019, 8704315100,2005,TOYOTA,TACOMA SR5 ACCESS CAB 4WD,4000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,30084.74,3610.17,;
