Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
JAPON,EL CARMEN,01/02/2019, 8704315100,1990,TOYOTA,DLX REGULAR CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,20803.23,2496.39,;
JAPON,EL CARMEN,02/02/2019, 8703236900,2008,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15369.55,1844.35,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/02/2019, 8703249000,2002,JEEP,LIBERTY SPORT 4X2,3700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22379,2685.48,;
JAPON,EL CARMEN,03/02/2019, 8704315100,1986,TOYOTA,XTRA CAB DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29930.88,3591.71,;
MEXICO,EL CARMEN,10/01/2019, 8703236900,2008,NISSAN,SENTRA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,44883.2,5385.98,;
JAPON,TECUN UMAN,12/01/2019, 8703236900,2011,MAZDA,MAZDA3,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12809.38,1537.13,;
JAPON,EL CARMEN,12/01/2019, 8704315100,1994,TOYOTA,XTRA CAB 4X4 SR5,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29203.52,3504.42,;
JAPON,G8; CENTRALSA,14/01/2019, 8703237900,2010,MAZDA,MAZDA3 S GRAND TOURING,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15783.81,1894.06,
JAPON,TECUN UMAN,12/01/2019, 8704315100,1984,TOYOTA,REGULAR CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,20705.14,2484.62,;
JAPON,EL CARMEN,07/02/2019, 8703247000,1998,TOYOTA,4Runner Limited 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22330.37,2679.64,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,15/01/2019, 8711209000,2019,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,449725.28,53967.03,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
CHINA,PUERTO QUETZAL,24/01/2019, 8711209000,2019,SUZUKI,GN125F,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,616689.39,74002.73,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
INDIA,ADUANA INTEGRADA AGUA CALIENTE,04/02/2019, 8711209000,2019,TVS,APACHE RTR 180,180,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,639563.09,76747.57,;
